Index,ClassId,Split
11729,25,train
11730,8,train
11731,8,train
11732,4,train
11733,17,train
11734,1,train
11735,13,train
11736,6,train
11737,2,train
11738,15,train
11739,9,train
11740,38,train
11741,4,train
11742,13,train
11743,26,train
11744,5,train
11745,5,train
11746,2,train
11747,26,train
11748,39,train
11749,7,train
11750,8,train
11751,11,train
11752,10,train
11753,26,train
11754,23,train
11755,38,train
11756,36,train
11757,18,train
11758,12,train
11759,10,train
11760,8,train
11761,38,train
11762,22,train
11763,22,train
11764,38,train
11765,25,train
11766,7,train
11767,23,train
11768,7,train
11769,3,train
11770,12,train
11771,31,train
11772,1,train
11773,7,train
11774,24,train
11775,5,train
11776,13,train
11777,12,train
11778,4,train
11779,30,train
11780,1,train
11781,3,train
11782,5,train
11783,36,train
11784,3,train
11785,25,train
11786,17,train
11787,21,train
11788,34,train
11789,17,train
11790,8,train
11791,12,train
11792,17,train
11793,8,train
11794,8,train
11795,16,train
11796,7,train
11797,18,train
11798,13,train
11799,10,train
11800,17,train
11801,15,train
11802,2,train
11803,11,train
11804,8,train
11805,18,train
11806,38,train
11807,5,train
11808,36,train
11809,11,train
11810,10,train
11811,4,train
11812,36,train
11813,17,train
11814,34,train
11815,25,train
11816,35,train
11817,38,train
11818,4,train
11819,2,train
11820,4,train
11821,23,train
11822,26,train
11823,10,train
11824,15,train
11825,4,train
11826,3,train
11827,10,train
11828,35,train
11829,25,train
11830,30,train
11831,13,train
11832,38,train
11833,10,train
11834,38,train
11835,7,train
11836,25,train
11837,18,train
11838,3,train
11839,11,train
11840,29,train
11841,9,train
11842,1,train
11843,32,train
11844,8,train
11845,40,train
11846,14,train
11847,36,train
11848,5,train
11849,38,train
11850,1,train
11851,34,train
11852,36,train
11853,4,train
11854,10,train
11855,9,train
11856,25,train
11857,2,train
11858,1,train
11859,5,train
11860,11,train
11861,22,train
11862,18,train
11863,7,train
11864,29,train
11865,42,train
11866,17,train
11867,5,train
11868,30,train
11869,9,train
11870,32,train
11871,3,train
11872,5,train
11873,24,train
11874,2,train
11875,7,train
11876,10,train
11877,38,train
11878,4,train
11879,17,train
11880,9,train
11881,24,train
11882,5,train
11883,17,train
11884,31,train
11885,38,train
11886,10,train
11887,37,train
11888,41,train
11889,10,train
11890,5,train
11891,28,train
11892,13,train
11893,27,train
11894,8,train
11895,39,train
11896,4,train
11897,17,train
11898,11,train
11899,9,train
11900,1,train
11901,28,train
11902,12,train
11903,40,train
11904,15,train
11905,12,train
11906,31,train
11907,7,train
11908,2,train
11909,2,train
11910,13,train
11911,32,train
11912,10,train
11913,13,train
11914,12,train
11915,10,train
11916,4,train
11917,12,train
11918,17,train
11919,31,train
11920,18,train
11921,1,train
11922,25,train
11923,33,train
11924,7,train
11925,25,train
11926,4,train
11927,4,train
11928,12,train
11929,16,train
11930,23,train
11931,2,train
11932,13,train
11933,39,train
11934,3,train
11935,3,train
11936,35,train
11937,40,train
11938,21,train
11939,26,train
11940,25,train
11941,11,train
11942,10,train
11943,12,train
11944,0,train
11945,13,train
11946,4,train
11947,18,train
11948,10,train
11949,33,train
11950,10,train
11951,2,train
11952,3,train
11953,11,train
11954,14,train
11955,22,train
11956,3,train
11957,4,train
11958,13,train
11959,12,train
11960,13,train
11961,35,train
11962,10,train
11963,18,train
11964,33,train
11965,2,train
11966,3,train
11967,4,train
11968,35,train
11969,31,train
11970,5,train
11971,40,train
11972,10,train
11973,41,train
11974,30,train
11975,11,train
11976,13,train
11977,11,train
11978,2,train
11979,38,train
11980,28,train
11981,19,train
11982,1,train
11983,12,train
11984,31,train
11985,9,train
11986,12,train
11987,4,train
11988,7,train
11989,1,train
11990,5,train
11991,18,train
11992,30,train
11993,2,train
11994,10,train
11995,1,train
11996,13,train
11997,23,train
11998,10,train
11999,14,train
12000,6,train
12001,13,train
12002,15,train
12003,31,train
12004,7,train
12005,3,train
12006,7,train
12007,40,train
12008,3,train
12009,26,train
12010,15,train
12011,1,train
12012,13,train
12013,13,train
12014,38,train
12015,11,train
12016,33,train
12017,20,train
12018,31,train
12019,23,train
12020,25,train
12021,2,train
12022,1,train
12023,23,train
12024,27,train
12025,35,train
12026,38,train
12027,38,train
12028,19,train
12029,25,train
12030,11,train
12031,14,train
12032,6,train
12033,2,train
12034,37,train
12035,12,train
12036,1,train
12037,33,train
12038,13,train
12039,31,train
12040,33,train
12041,1,train
12042,12,train
12043,9,train
12044,13,train
12045,12,train
12046,7,train
12047,38,train
12048,1,train
12049,28,train
12050,9,train
12051,42,train
12052,13,train
12053,17,train
12054,1,train
12055,4,train
12056,36,train
12057,10,train
12058,35,train
12059,38,train
12060,11,train
12061,1,train
12062,9,train
12063,5,train
12064,9,train
12065,38,train
12066,5,train
12067,1,train
12068,22,train
12069,26,train
12070,22,train
12071,2,train
12072,13,train
12073,12,train
12074,2,train
12075,11,train
12076,12,train
12077,39,train
12078,14,train
12079,18,train
12080,41,train
12081,3,train
12082,13,train
12083,39,train
12084,35,train
12085,32,train
12086,1,train
12087,7,train
12088,11,train
12089,25,train
12090,4,train
12091,7,train
12092,26,train
12093,33,train
12094,7,train
12095,4,train
12096,5,train
12097,4,train
12098,8,train
12099,25,train
12100,11,train
12101,32,train
12102,1,train
12103,25,train
12104,15,train
12105,8,train
12106,9,train
12107,3,train
12108,1,train
12109,1,train
12110,12,train
12111,2,train
12112,17,train
12113,5,train
12114,8,train
12115,8,train
12116,3,train
12117,3,train
12118,7,train
12119,11,train
12120,40,train
12121,42,train
12122,11,train
12123,4,train
12124,26,train
12125,3,train
12126,7,train
12127,42,train
12128,4,train
12129,28,train
12130,2,train
12131,4,train
12132,19,train
12133,7,train
12134,10,train
12135,0,train
12136,3,train
12137,12,train
12138,35,train
12139,42,train
12140,13,train
12141,5,train
12142,2,train
12143,4,train
12144,10,train
12145,4,train
12146,9,train
12147,13,train
12148,10,train
12149,38,train
12150,23,train
12151,25,train
12152,1,train
12153,7,train
12154,13,train
12155,25,train
12156,10,train
12157,5,train
12158,38,train
12159,22,train
12160,8,train
12161,30,train
12162,11,train
12163,34,train
12164,35,train
12165,13,train
12166,35,train
12167,9,train
12168,11,train
12169,28,train
12170,8,train
12171,33,train
12172,2,train
12173,3,train
12174,5,train
12175,18,train
12176,35,train
12177,1,train
12178,12,train
12179,17,train
12180,35,train
12181,1,train
12182,32,train
12183,13,train
12184,1,train
12185,11,train
12186,33,train
12187,28,train
12188,23,train
12189,34,train
12190,35,train
12191,9,train
12192,4,train
12193,36,train
12194,17,train
12195,28,train
12196,13,train
12197,13,train
12198,28,train
12199,38,train
12200,11,train
12201,13,train
12202,8,train
12203,15,train
12204,8,train
12205,18,train
12206,26,train
12207,12,train
12208,18,train
12209,14,train
12210,9,train
12211,0,train
12212,2,train
12213,38,train
12214,19,train
12215,24,train
12216,5,train
12217,18,train
12218,2,train
12219,38,train
12220,5,train
12221,1,train
12222,1,train
12223,18,train
12224,8,train
12225,10,train
12226,13,train
12227,10,train
12228,39,train
12229,38,train
12230,23,train
12231,18,train
12232,2,train
12233,30,train
12234,1,train
12235,3,train
12236,30,train
12237,33,train
12238,12,train
12239,13,train
12240,6,train
12241,5,train
12242,18,train
12243,12,train
12244,26,train
12245,4,train
12246,32,train
12247,38,train
12248,12,train
12249,13,train
12250,26,train
12251,17,train
12252,38,train
12253,17,train
12254,4,train
12255,28,train
12256,28,train
12257,34,train
12258,4,train
12259,4,train
12260,7,train
12261,9,train
12262,7,train
12263,17,train
12264,13,train
12265,6,train
12266,7,train
12267,30,train
12268,10,train
12269,4,train
12270,10,train
12271,40,train
12272,37,train
12273,38,train
12274,15,train
12275,11,train
12276,0,train
12277,25,train
12278,7,train
12279,0,train
12280,34,train
12281,7,train
12282,23,train
12283,2,train
12284,2,train
12285,26,train
12286,28,train
12287,1,train
12288,38,train
12289,34,train
12290,13,train
12291,34,train
12292,34,train
12293,1,train
12294,22,train
12295,38,train
12296,2,train
12297,33,train
12298,5,train
12299,25,train
12300,9,train
12301,9,train
12302,10,train
12303,4,train
12304,2,train
12305,26,train
12306,10,train
12307,28,train
12308,33,train
12309,23,train
12310,13,train
12311,2,train
12312,9,train
12313,32,train
12314,5,train
12315,0,train
12316,38,train
12317,11,train
12318,6,train
12319,2,train
12320,8,train
12321,31,train
12322,25,train
12323,4,train
12324,2,train
12325,28,train
12326,3,train
12327,4,train
12328,28,train
12329,7,train
12330,10,train
12331,23,train
12332,5,train
12333,11,train
12334,38,train
12335,38,train
12336,2,train
12337,35,train
12338,21,train
12339,25,train
12340,5,train
12341,38,train
12342,25,train
12343,9,train
12344,4,train
12345,11,train
12346,5,train
12347,13,train
12348,31,train
12349,35,train
12350,27,train
12351,2,train
12352,5,train
12353,36,train
12354,35,train
12355,12,train
12356,8,train
12357,2,train
12358,37,train
12359,5,train
12360,7,train
12361,36,train
12362,28,train
12363,33,train
12364,25,train
12365,10,train
12366,39,train
12367,21,train
12368,13,train
12369,23,train
12370,11,train
12371,38,train
12372,5,train
12373,2,train
12374,1,train
12375,12,train
12376,40,train
12377,3,train
12378,4,train
12379,14,train
12380,35,train
12381,31,train
12382,4,train
12383,38,train
12384,8,train
12385,26,train
12386,10,train
12387,28,train
12388,2,train
12389,34,train
12390,31,train
12391,13,train
12392,13,train
12393,6,train
12394,38,train
12395,5,train
12396,29,train
12397,9,train
12398,13,train
12399,38,train
12400,2,train
12401,35,train
12402,38,train
12403,1,train
12404,9,train
12405,10,train
12406,3,train
12407,38,train
12408,4,train
12409,40,train
12410,26,train
12411,13,train
12412,25,train
12413,33,train
12414,5,train
12415,3,train
12416,2,train
12417,5,train
12418,13,train
12419,42,train
12420,15,train
12421,9,train
12422,38,train
12423,36,train
12424,24,train
12425,25,train
12426,34,train
12427,18,train
12428,35,train
12429,5,train
12430,25,train
12431,13,train
12432,25,train
12433,11,train
12434,30,train
12435,12,train
12436,2,train
12437,12,train
12438,9,train
12439,31,train
12440,36,train
12441,0,train
12442,38,train
12443,41,train
12444,22,train
12445,18,train
12446,14,train
12447,7,train
12448,28,train
12449,35,train
12450,14,train
12451,4,train
12452,36,train
12453,10,train
12454,2,train
12455,4,train
12456,0,train
12457,38,train
12458,13,train
12459,7,train
12460,38,train
12461,41,train
12462,9,train
12463,10,train
12464,39,train
12465,28,train
12466,7,train
12467,2,train
12468,1,train
12469,7,train
12470,9,train
12471,2,train
12472,12,train
12473,8,train
12474,3,train
12475,6,train
12476,7,train
12477,37,train
12478,38,train
12479,1,train
12480,27,train
12481,13,train
12482,10,train
12483,21,train
12484,2,train
12485,2,train
12486,42,train
12487,9,train
12488,5,train
12489,39,train
12490,1,train
12491,10,train
12492,10,train
12493,25,train
12494,8,train
12495,1,train
12496,25,train
12497,25,train
12498,38,train
12499,16,train
12500,13,train
12501,2,train
12502,15,train
12503,16,train
12504,2,train
12505,9,train
12506,25,train
12507,3,train
12508,4,train
12509,38,train
12510,38,train
12511,17,train
12512,13,train
12513,5,train
12514,18,train
12515,8,train
12516,18,train
12517,14,train
12518,14,train
12519,17,train
12520,37,train
12521,17,train
12522,16,train
12523,10,train
12524,11,train
12525,1,train
12526,25,train
12527,1,train
12528,9,train
12529,2,train
12530,13,train
12531,11,train
12532,4,train
12533,7,train
12534,18,train
12535,38,train
12536,19,train
12537,4,train
12538,38,train
12539,3,train
12540,18,train
12541,12,train
12542,15,train
12543,3,train
12544,36,train
12545,31,train
12546,4,train
12547,38,train
12548,2,train
12549,1,train
12550,5,train
12551,17,train
12552,2,train
12553,35,train
12554,16,train
12555,9,train
12556,7,train
12557,16,train
12558,37,train
12559,9,train
12560,36,train
12561,4,train
12562,1,train
12563,11,train
12564,7,train
12565,1,train
12566,35,train
12567,13,train
12568,2,train
12569,8,train
12570,11,train
12571,28,train
12572,18,train
12573,38,train
12574,33,train
12575,38,train
12576,14,train
12577,14,train
12578,38,train
12579,4,train
12580,13,train
12581,9,train
12582,2,train
12583,38,train
12584,28,train
12585,1,train
12586,22,train
12587,5,train
12588,10,train
12589,8,train
12590,38,train
12591,6,train
12592,15,train
12593,11,train
12594,4,train
12595,27,train
12596,40,train
12597,7,train
12598,10,train
12599,41,train
12600,5,train
12601,13,train
12602,5,train
12603,18,train
12604,11,train
12605,2,train
12606,12,train
12607,7,train
12608,21,train
12609,9,train
12610,4,train
12611,4,train
12612,12,train
12613,5,train
12614,13,train
12615,12,train
12616,19,train
12617,11,train
12618,38,train
12619,1,train
12620,2,train
12621,13,train
12622,4,train
12623,15,train
12624,2,train
12625,17,train
12626,11,train
12627,3,train
12628,33,train
12629,2,train
12630,4,train
12631,14,train
12632,28,train
12633,12,train
12634,2,train
12635,18,train
12636,17,train
12637,1,train
12638,14,train
12639,7,train
12640,10,train
12641,38,train
12642,13,train
12643,8,train
12644,27,train
12645,13,train
12646,21,train
12647,7,train
12648,17,train
12649,9,train
12650,12,train
12651,41,train
12652,2,train
12653,15,train
12654,9,train
12655,23,train
12656,12,train
12657,10,train
12658,14,train
12659,4,train
12660,27,train
12661,1,train
12662,11,train
12663,14,train
12664,38,train
12665,12,train
12666,35,train
12667,38,train
12668,5,train
12669,27,train
12670,39,train
12671,17,train
12672,1,train
12673,10,train
12674,37,train
12675,35,train
12676,34,train
12677,2,train
12678,12,train
12679,17,train
12680,26,train
12681,35,train
12682,8,train
12683,17,train
12684,7,train
12685,5,train
12686,15,train
12687,13,train
12688,8,train
12689,38,train
12690,33,train
12691,9,train
12692,1,train
12693,12,train
12694,11,train
12695,5,train
12696,4,train
12697,8,train
12698,9,train
12699,38,train
12700,35,train
12701,4,train
12702,25,train
12703,1,train
12704,33,train
12705,13,train
12706,12,train
12707,6,train
12708,25,train
12709,4,train
12710,8,train
12711,12,train
12712,4,train
12713,38,train
12714,3,train
12715,38,train
12716,14,train
12717,8,train
12718,13,train
12719,9,train
12720,7,train
12721,2,train
12722,5,train
12723,32,train
12724,3,train
12725,39,train
12726,17,train
12727,12,train
12728,32,train
12729,4,train
12730,26,train
12731,16,train
12732,14,train
12733,2,train
12734,38,train
12735,7,train
12736,10,train
12737,35,train
12738,21,train
12739,12,train
12740,26,train
12741,5,train
12742,14,train
12743,12,train
12744,4,train
12745,1,train
12746,5,train
12747,10,train
12748,9,train
12749,2,train
12750,9,train
12751,10,train
12752,17,train
12753,10,train
12754,31,train
12755,4,train
12756,1,train
12757,38,train
12758,33,train
12759,7,train
12760,32,train
12761,16,train
12762,2,train
12763,1,train
12764,11,train
12765,13,train
12766,16,train
12767,18,train
12768,10,train
12769,12,train
12770,18,train
12771,18,train
12772,35,train
12773,10,train
12774,7,train
12775,12,train
12776,16,train
12777,32,train
12778,17,train
12779,34,train
12780,10,train
12781,10,train
12782,4,train
12783,7,train
12784,7,train
12785,12,train
12786,12,train
12787,37,train
12788,12,train
12789,4,train
12790,12,train
12791,28,train
12792,1,train
12793,15,train
12794,9,train
12795,1,train
12796,8,train
12797,10,train
12798,12,train
12799,25,train
12800,12,train
12801,25,train
12802,26,train
12803,12,train
12804,3,train
12805,1,train
12806,7,train
12807,38,train
12808,21,train
12809,2,train
12810,35,train
12811,18,train
12812,7,train
12813,13,train
12814,36,train
12815,33,train
12816,14,train
12817,35,train
12818,5,train
12819,17,train
12820,9,train
12821,4,train
12822,18,train
12823,11,train
12824,9,train
12825,7,train
12826,14,train
12827,25,train
12828,19,train
12829,10,train
12830,17,train
12831,25,train
12832,35,train
12833,13,train
12834,23,train
12835,13,train
12836,2,train
12837,8,train
12838,7,train
12839,13,train
12840,1,train
12841,3,train
12842,36,train
12843,28,train
12844,42,train
12845,35,train
12846,2,train
12847,1,train
12848,33,train
12849,1,train
12850,4,train
12851,4,train
12852,9,train
12853,9,train
12854,3,train
12855,33,train
12856,5,train
12857,9,train
12858,38,train
12859,25,train
12860,5,train
12861,38,train
12862,10,train
12863,39,train
12864,2,train
12865,11,train
12866,15,train
12867,15,train
12868,7,train
12869,5,train
12870,8,train
12871,7,train
12872,38,train
12873,28,train
12874,10,train
12875,13,train
12876,13,train
12877,12,train
12878,41,train
12879,38,train
12880,36,train
12881,4,train
12882,5,train
12883,38,train
12884,25,train
12885,6,train
12886,11,train
12887,1,train
12888,38,train
12889,25,train
12890,25,train
12891,35,train
12892,4,train
12893,12,train
12894,25,train
12895,7,train
12896,16,train
12897,12,train
12898,6,train
12899,5,train
12900,25,train
12901,5,train
12902,12,train
12903,27,train
12904,10,train
12905,11,train
12906,13,train
12907,7,train
12908,14,train
12909,10,train
12910,40,train
12911,35,train
12912,31,train
12913,31,train
12914,13,train
12915,10,train
12916,2,train
12917,18,train
12918,3,train
12919,35,train
12920,31,train
12921,26,train
12922,22,train
12923,7,train
12924,20,train
12925,13,train
12926,17,train
12927,14,train
12928,35,train
12929,18,train
12930,10,train
12931,11,train
12932,16,train
12933,10,train
12934,7,train
12935,30,train
12936,3,train
12937,25,train
12938,11,train
12939,1,train
12940,38,train
12941,14,train
12942,12,train
12943,11,train
12944,15,train
12945,25,train
12946,10,train
12947,11,train
12948,4,train
12949,1,train
12950,12,train
12951,7,train
12952,33,train
12953,4,train
12954,34,train
12955,13,train
12956,13,train
12957,3,train
12958,25,train
12959,30,train
12960,42,train
12961,28,train
12962,12,train
12963,12,train
12964,7,train
12965,22,train
12966,10,train
12967,33,train
12968,7,train
12969,1,train
12970,10,train
12971,36,train
12972,12,train
12973,27,train
12974,35,train
12975,31,train
12976,17,train
12977,19,train
12978,5,train
12979,17,train
12980,22,train
12981,35,train
12982,13,train
12983,2,train
12984,4,train
12985,13,train
12986,2,train
12987,22,train
12988,25,train
12989,2,train
12990,4,train
12991,10,train
12992,10,train
12993,28,train
12994,38,train
12995,3,train
12996,35,train
12997,12,train
12998,10,train
12999,20,train
13000,2,train
13001,29,train
13002,18,train
13003,10,train
13004,2,train
13005,12,train
13006,13,train
13007,32,train
13008,31,train
13009,3,train
13010,4,train
13011,38,train
13012,4,train
13013,1,train
13014,12,train
13015,1,train
13016,12,train
13017,2,train
13018,15,train
13019,16,train
13020,11,train
13021,3,train
13022,1,train
13023,5,train
13024,4,train
13025,26,train
13026,26,train
13027,33,train
13028,5,train
13029,2,train
13030,5,train
13031,3,train
13032,21,train
13033,4,train
13034,6,train
13035,9,train
13036,25,train
13037,9,train
13038,23,train
13039,15,train
13040,1,train
13041,17,train
13042,9,train
13043,26,train
13044,12,train
13045,17,train
13046,13,train
13047,25,train
13048,12,train
13049,8,train
13050,31,train
13051,9,train
13052,35,train
13053,12,train
13054,5,train
13055,13,train
13056,11,train
13057,42,train
13058,3,train
13059,5,train
13060,39,train
13061,35,train
13062,3,train
13063,10,train
13064,13,train
13065,21,train
13066,2,train
13067,38,train
13068,2,train
13069,12,train
13070,4,train
13071,25,train
13072,10,train
13073,38,train
13074,4,train
13075,40,train
13076,15,train
13077,4,train
13078,2,train
13079,1,train
13080,4,train
13081,19,train
13082,33,train
13083,15,train
13084,15,train
13085,25,train
13086,31,train
13087,11,train
13088,4,train
13089,24,train
13090,28,train
13091,9,train
13092,25,train
13093,3,train
13094,11,train
13095,19,train
13096,0,train
13097,35,train
13098,15,train
13099,13,train
13100,9,train
13101,34,train
13102,2,train
13103,8,train
13104,17,train
13105,7,train
13106,2,train
13107,11,train
13108,31,train
13109,5,train
13110,4,train
13111,13,train
13112,13,train
13113,11,train
13114,35,train
13115,9,train
13116,2,train
13117,2,train
13118,5,train
13119,2,train
13120,4,train
13121,9,train
13122,25,train
13123,35,train
13124,32,train
13125,4,train
13126,38,train
13127,2,train
13128,33,train
13129,5,train
13130,4,train
13131,2,train
13132,5,train
13133,37,train
13134,18,train
13135,32,train
13136,12,train
13137,4,train
13138,28,train
13139,34,train
13140,12,train
13141,3,train
13142,41,train
13143,31,train
13144,38,train
13145,2,train
13146,28,train
13147,31,train
13148,12,train
13149,5,train
13150,13,train
13151,30,train
13152,10,train
13153,8,train
13154,8,train
13155,2,train
13156,4,train
13157,1,train
13158,14,train
13159,5,train
13160,23,train
13161,3,train
13162,25,train
13163,5,train
13164,2,train
13165,33,train
13166,38,train
13167,13,train
13168,34,train
13169,5,train
13170,15,train
13171,1,train
13172,7,train
13173,42,train
13174,20,train
13175,18,train
13176,2,train
13177,40,train
13178,14,train
13179,36,train
13180,7,train
13181,11,train
13182,18,train
13183,4,train
13184,28,train
13185,17,train
13186,5,train
13187,25,train
13188,30,train
13189,18,train
13190,12,train
13191,12,train
13192,18,train
13193,2,train
13194,1,train
13195,25,train
13196,14,train
13197,10,train
13198,18,train
13199,2,train
13200,18,train
13201,31,train
13202,2,train
13203,13,train
13204,38,train
13205,1,train
13206,12,train
13207,18,train
13208,19,train
13209,11,train
13210,5,train
13211,8,train
13212,12,train
13213,35,train
13214,23,train
13215,4,train
13216,12,train
13217,13,train
13218,13,train
13219,0,train
13220,1,train
13221,7,train
13222,10,train
13223,2,train
13224,11,train
13225,35,train
13226,12,train
13227,42,train
13228,4,train
13229,7,train
13230,38,train
13231,6,train
13232,15,train
13233,2,train
13234,8,train
13235,1,train
13236,5,train
13237,4,train
13238,13,train
13239,15,train
13240,30,train
13241,20,train
13242,27,train
13243,2,train
13244,17,train
13245,2,train
13246,11,train
13247,17,train
13248,38,train
13249,1,train
13250,38,train
13251,12,train
13252,24,train
13253,0,train
13254,23,train
13255,1,train
13256,13,train
13257,5,train
13258,14,train
13259,16,train
13260,12,train
13261,10,train
13262,12,train
13263,14,train
13264,39,train
13265,4,train
13266,2,train
13267,2,train
13268,8,train
13269,10,train
13270,12,train
13271,5,train
13272,38,train
13273,8,train
13274,3,train
13275,12,train
13276,12,train
13277,12,train
13278,25,train
13279,36,train
13280,4,train
13281,4,train
13282,5,train
13283,33,train
13284,4,train
13285,12,train
13286,38,train
13287,7,train
13288,12,train
13289,19,train
13290,11,train
13291,7,train
13292,13,train
13293,1,train
13294,3,train
13295,34,train
13296,0,train
13297,25,train
13298,4,train
13299,3,train
13300,31,train
13301,31,train
13302,1,train
13303,11,train
13304,5,train
13305,38,train
13306,10,train
13307,28,train
13308,33,train
13309,1,train
13310,2,train
13311,7,train
13312,38,train
13313,25,train
13314,3,train
13315,32,train
13316,2,train
13317,8,train
13318,10,train
13319,34,train
13320,38,train
13321,4,train
13322,14,train
13323,14,train
13324,5,train
13325,30,train
13326,13,train
13327,12,train
13328,10,train
13329,8,train
13330,12,train
13331,42,train
13332,4,train
13333,18,train
13334,5,train
13335,5,train
13336,2,train
13337,38,train
13338,38,train
13339,5,train
13340,4,train
13341,7,train
13342,11,train
13343,34,train
13344,4,train
13345,25,train
13346,4,train
13347,38,train
13348,13,train
13349,2,train
13350,25,train
13351,16,train
13352,8,train
13353,9,train
13354,7,train
13355,25,train
13356,12,train
13357,25,train
13358,26,train
13359,13,train
13360,35,train
13361,35,train
13362,38,train
13363,40,train
13364,18,train
13365,11,train
13366,9,train
13367,38,train
13368,25,train
13369,3,train
13370,28,train
13371,25,train
13372,12,train
13373,10,train
13374,12,train
13375,31,train
13376,11,train
13377,41,train
13378,17,train
13379,15,train
13380,38,train
13381,0,train
13382,33,train
13383,41,train
13384,9,train
13385,4,train
13386,28,train
13387,38,train
13388,11,train
13389,4,train
13390,12,train
13391,13,train
13392,3,train
13393,2,train
13394,17,train
13395,10,train
13396,35,train
13397,14,train
13398,19,train
13399,38,train
13400,39,train
13401,39,train
13402,35,train
13403,0,train
13404,1,train
13405,35,train
13406,3,train
13407,6,train
13408,18,train
13409,10,train
13410,17,train
13411,10,train
13412,36,train
13413,12,train
13414,1,train
13415,25,train
13416,13,train
13417,27,train
13418,1,train
13419,12,train
13420,17,train
13421,9,train
13422,2,train
13423,2,train
13424,2,train
13425,40,train
13426,25,train
13427,38,train
13428,10,train
13429,18,train
13430,10,train
13431,42,train
13432,32,train
13433,31,train
13434,5,train
13435,18,train
13436,10,train
13437,1,train
13438,14,train
13439,31,train
13440,38,train
13441,34,train
13442,38,train
13443,13,train
13444,17,train
13445,25,train
13446,10,train
13447,12,train
13448,10,train
13449,26,train
13450,4,train
13451,2,train
13452,41,train
13453,4,train
13454,38,train
13455,13,train
13456,12,train
13457,10,train
13458,1,train
13459,4,train
13460,31,train
13461,25,train
13462,17,train
13463,23,train
13464,17,train
13465,18,train
13466,5,train
13467,25,train
13468,4,train
13469,10,train
13470,12,train
13471,4,train
13472,25,train
13473,19,train
13474,2,train
13475,33,train
13476,7,train
13477,35,train
13478,12,train
13479,2,train
13480,3,train
13481,9,train
13482,10,train
13483,1,train
13484,8,train
13485,2,train
13486,18,train
13487,10,train
13488,39,train
13489,9,train
13490,13,train
13491,3,train
13492,32,train
13493,10,train
13494,34,train
13495,31,train
13496,4,train
13497,28,train
13498,2,train
13499,35,train
13500,17,train
13501,17,train
13502,2,train
13503,12,train
13504,35,train
13505,33,train
13506,31,train
13507,25,train
13508,5,train
13509,38,train
13510,2,train
13511,1,train
13512,38,train
13513,35,train
13514,10,train
13515,20,train
13516,25,train
13517,1,train
13518,0,train
13519,2,train
13520,2,train
13521,41,train
13522,4,train
13523,18,train
13524,1,train
13525,25,train
13526,38,train
13527,10,train
13528,4,train
13529,12,train
13530,3,train
13531,18,train
13532,5,train
13533,13,train
13534,38,train
13535,16,train
13536,2,train
13537,20,train
13538,31,train
13539,18,train
13540,20,train
13541,8,train
13542,13,train
13543,13,train
13544,13,train
13545,2,train
13546,18,train
13547,8,train
13548,4,train
13549,1,train
13550,11,train
13551,12,train
13552,35,train
13553,38,train
13554,9,train
13555,5,train
13556,27,train
13557,18,train
13558,20,train
13559,38,train
13560,14,train
13561,32,train
13562,2,train
13563,1,train
13564,25,train
13565,27,train
13566,25,train
13567,4,train
13568,4,train
13569,10,train
13570,1,train
13571,12,train
13572,4,train
13573,38,train
13574,5,train
13575,5,train
13576,36,train
13577,31,train
13578,25,train
13579,12,train
13580,13,train
13581,12,train
13582,12,train
13583,1,train
13584,33,train
13585,17,train
13586,4,train
13587,5,train
13588,29,train
13589,2,train
13590,11,train
13591,0,train
13592,38,train
13593,4,train
13594,14,train
13595,9,train
13596,25,train
13597,33,train
13598,35,train
13599,7,train
13600,4,train
13601,11,train
13602,3,train
13603,18,train
13604,3,train
13605,38,train
13606,16,train
13607,13,train
13608,30,train
13609,17,train
13610,8,train
13611,1,train
13612,33,train
13613,31,train
13614,13,train
13615,11,train
13616,33,train
13617,9,train
13618,2,train
13619,13,train
13620,26,train
13621,33,train
13622,7,train
13623,35,train
13624,23,train
13625,1,train
13626,10,train
13627,40,train
13628,5,train
13629,13,train
13630,25,train
13631,3,train
13632,38,train
13633,14,train
13634,25,train
13635,30,train
13636,4,train
13637,5,train
13638,12,train
13639,25,train
13640,22,train
13641,1,train
13642,15,train
13643,12,train
13644,17,train
13645,23,train
13646,6,train
13647,12,train
13648,8,train
13649,22,train
13650,10,train
13651,7,train
13652,41,train
13653,9,train
13654,9,train
13655,22,train
13656,5,train
13657,10,train
13658,17,train
13659,38,train
13660,4,train
13661,40,train
13662,15,train
13663,1,train
13664,16,train
13665,12,train
13666,31,train
13667,31,train
13668,2,train
13669,38,train
13670,5,train
13671,4,train
13672,30,train
13673,2,train
13674,11,train
13675,11,train
13676,5,train
13677,13,train
13678,3,train
13679,17,train
13680,5,train
13681,5,train
13682,28,train
13683,13,train
13684,1,train
13685,7,train
13686,12,train
13687,31,train
13688,11,train
13689,2,train
13690,13,train
13691,1,train
13692,1,train
13693,12,train
13694,10,train
13695,13,train
13696,12,train
13697,2,train
13698,11,train
13699,2,train
13700,8,train
13701,12,train
13702,7,train
13703,18,train
13704,35,train
13705,31,train
13706,1,train
13707,3,train
13708,2,train
13709,3,train
13710,8,train
13711,18,train
13712,9,train
13713,2,train
13714,1,train
13715,10,train
13716,35,train
13717,25,train
13718,4,train
13719,28,train
13720,29,train
13721,5,train
13722,35,train
13723,38,train
13724,13,train
13725,38,train
13726,2,train
